from	to	rho	from_module	to_module
OTU_111	OTU_19	0.943	1	1
OTU_111	OTU_210	0.771	1	1
OTU_111	OTU_23	0.886	1	1
OTU_111	OTU_230	0.829	1	1
OTU_111	OTU_234	0.943	1	1
OTU_111	OTU_237	0.943	1	1
OTU_111	OTU_239	0.829	1	1
OTU_111	OTU_240	0.771	1	1
OTU_111	OTU_242	0.829	1	1
OTU_111	OTU_245	0.829	1	1
OTU_111	OTU_255	0.829	1	1
OTU_111	OTU_257	1	1	1
OTU_111	OTU_26	1	1	1
OTU_111	OTU_27	0.829	1	1
OTU_111	OTU_276	0.943	1	1
OTU_111	OTU_279	0.771	1	1
OTU_111	OTU_280	0.829	1	1
OTU_111	OTU_292	0.886	1	1
OTU_111	OTU_294	0.771	1	1
OTU_111	OTU_295	0.714	1	1
OTU_111	OTU_298	0.829	1	1
OTU_111	OTU_300	0.943	1	1
OTU_111	OTU_302	0.829	1	1
OTU_111	OTU_305	0.829	1	1
OTU_111	OTU_31	0.943	1	1
OTU_111	OTU_320	0.943	1	1
OTU_111	OTU_321	0.943	1	1
OTU_111	OTU_325	0.829	1	1
OTU_111	OTU_327	0.943	1	1
OTU_111	OTU_329	1	1	1
OTU_111	OTU_330	0.829	1	1
OTU_111	OTU_34	0.943	1	1
OTU_111	OTU_347	1	1	1
OTU_111	OTU_4	0.886	1	1
OTU_111	OTU_44	0.943	1	1
OTU_111	OTU_46	0.829	1	1
OTU_111	OTU_53	1	1	1
OTU_111	OTU_58	1	1	1
OTU_111	OTU_6	0.943	1	1
OTU_111	OTU_65	0.943	1	1
OTU_111	OTU_69	0.943	1	1
OTU_111	OTU_71	0.829	1	1
OTU_111	OTU_72	0.943	1	1
OTU_111	OTU_81	0.943	1	1
OTU_111	OTU_82	0.829	1	1
OTU_111	OTU_83	0.886	1	1
OTU_111	OTU_85	0.943	1	1
OTU_111	OTU_86	0.829	1	1
OTU_111	OTU_87	1	1	1
OTU_111	OTU_88	0.829	1	1
OTU_111	OTU_96	0.943	1	1
OTU_111	OTU_98	0.943	1	1
OTU_113	OTU_114	0.829	1	1
OTU_113	OTU_120	0.771	1	1
OTU_113	OTU_121	0.771	1	1
OTU_113	OTU_124	1	1	1
OTU_113	OTU_127	0.714	1	1
OTU_113	OTU_13	0.943	1	1
OTU_113	OTU_130	1	1	1
OTU_113	OTU_133	0.829	1	1
OTU_113	OTU_139	0.829	1	1
OTU_113	OTU_140	0.829	1	1
OTU_113	OTU_143	0.714	1	1
OTU_113	OTU_146	1	1	1
OTU_113	OTU_151	1	1	1
OTU_113	OTU_153	0.943	1	1
OTU_113	OTU_154	0.886	1	1
OTU_113	OTU_161	1	1	1
OTU_113	OTU_167	1	1	1
OTU_113	OTU_17	0.829	1	1
OTU_113	OTU_170	0.714	1	1
OTU_113	OTU_174	0.771	1	1
OTU_113	OTU_183	0.829	1	1
OTU_113	OTU_19	1	1	1
OTU_113	OTU_210	0.886	1	1
OTU_113	OTU_23	0.771	1	1
OTU_113	OTU_230	0.943	1	1
OTU_113	OTU_234	1	1	1
OTU_113	OTU_237	0.829	1	1
OTU_113	OTU_239	0.771	1	1
OTU_113	OTU_242	0.771	1	1
OTU_113	OTU_245	0.943	1	1
OTU_113	OTU_255	0.771	1	1
OTU_113	OTU_257	0.943	1	1
OTU_113	OTU_26	0.943	1	1
OTU_113	OTU_27	0.771	1	1
OTU_113	OTU_276	0.886	1	1
OTU_113	OTU_279	0.829	1	1
OTU_113	OTU_280	0.771	1	1
OTU_113	OTU_292	0.943	1	1
OTU_113	OTU_294	0.829	1	1
OTU_113	OTU_295	0.771	1	1
OTU_113	OTU_298	0.771	1	1
OTU_113	OTU_300	1	1	1
OTU_113	OTU_302	0.943	1	1
OTU_113	OTU_305	0.771	1	1
OTU_113	OTU_31	0.829	1	1
OTU_113	OTU_320	0.829	1	1
OTU_113	OTU_321	1	1	1
OTU_113	OTU_325	0.771	1	1
OTU_113	OTU_327	0.829	1	1
OTU_113	OTU_329	0.943	1	1
OTU_113	OTU_330	0.943	1	1
OTU_113	OTU_34	1	1	1
OTU_113	OTU_347	0.943	1	1
OTU_113	OTU_4	0.943	1	1
OTU_113	OTU_44	1	1	1
OTU_113	OTU_46	0.771	1	1
OTU_113	OTU_53	0.943	1	1
OTU_113	OTU_58	0.943	1	1
OTU_113	OTU_6	1	1	1
OTU_113	OTU_65	1	1	1
OTU_113	OTU_69	1	1	1
OTU_113	OTU_71	0.771	1	1
OTU_113	OTU_72	0.829	1	1
OTU_113	OTU_81	0.829	1	1
OTU_113	OTU_82	0.771	1	1
OTU_113	OTU_83	0.943	1	1
OTU_113	OTU_85	0.886	1	1
OTU_113	OTU_86	0.943	1	1
OTU_113	OTU_87	0.943	1	1
OTU_113	OTU_88	0.771	1	1
OTU_113	OTU_96	0.829	1	1
OTU_113	OTU_98	1	1	1
OTU_114	OTU_124	0.829	1	1
OTU_114	OTU_13	0.771	1	1
OTU_114	OTU_130	0.829	1	1
OTU_114	OTU_140	1	1	1
OTU_114	OTU_143	0.714	1	1
OTU_114	OTU_146	0.829	1	1
OTU_114	OTU_151	0.829	1	1
OTU_114	OTU_153	0.771	1	1
OTU_114	OTU_154	0.886	1	1
OTU_114	OTU_161	0.829	1	1
OTU_114	OTU_167	0.829	1	1
OTU_114	OTU_170	0.714	1	1
OTU_114	OTU_19	0.829	1	1
OTU_114	OTU_23	0.771	1	1
OTU_114	OTU_230	0.771	1	1
OTU_114	OTU_234	0.829	1	1
OTU_114	OTU_245	0.771	1	1
OTU_114	OTU_257	0.771	1	1
OTU_114	OTU_26	0.771	1	1
OTU_114	OTU_276	0.714	1	1
OTU_114	OTU_279	1	1	1
OTU_114	OTU_280	0.771	1	1
OTU_114	OTU_292	0.771	1	1
OTU_114	OTU_294	0.829	1	1
OTU_114	OTU_295	0.943	1	1
OTU_114	OTU_300	0.829	1	1
OTU_114	OTU_302	0.771	1	1
OTU_114	OTU_321	0.829	1	1
OTU_114	OTU_325	0.771	1	1
OTU_114	OTU_329	0.771	1	1
OTU_114	OTU_330	0.771	1	1
OTU_114	OTU_34	0.829	1	1
OTU_114	OTU_347	0.771	1	1
OTU_114	OTU_4	0.943	1	1
OTU_114	OTU_44	0.829	1	1
OTU_114	OTU_53	0.771	1	1
OTU_114	OTU_58	0.771	1	1
OTU_114	OTU_6	0.829	1	1
OTU_114	OTU_65	0.829	1	1
OTU_114	OTU_69	0.829	1	1
OTU_114	OTU_83	0.771	1	1
OTU_114	OTU_85	0.886	1	1
OTU_114	OTU_86	0.771	1	1
OTU_114	OTU_87	0.771	1	1
OTU_114	OTU_98	0.829	1	1
OTU_115	OTU_119	0.714	2	2
OTU_115	OTU_12	0.771	2	2
OTU_115	OTU_126	0.829	2	2
OTU_115	OTU_128	0.771	2	2
OTU_115	OTU_129	1	2	2
OTU_115	OTU_132	0.829	2	2
OTU_115	OTU_135	0.771	2	2
OTU_115	OTU_136	0.886	2	2
OTU_115	OTU_14	0.886	2	2
OTU_115	OTU_142	0.714	2	2
OTU_115	OTU_145	0.714	2	2
OTU_115	OTU_147	0.771	2	2
OTU_115	OTU_148	0.771	2	2
OTU_115	OTU_156	0.771	2	2
OTU_115	OTU_159	0.771	2	2
OTU_115	OTU_16	0.771	2	2
OTU_115	OTU_163	0.714	2	2
OTU_115	OTU_165	0.886	2	2
OTU_115	OTU_172	0.771	2	2
OTU_115	OTU_173	0.714	2	2
OTU_115	OTU_175	0.771	2	2
OTU_115	OTU_178	0.771	2	2
OTU_115	OTU_179	0.771	2	2
OTU_115	OTU_18	0.886	2	2
OTU_115	OTU_180	0.829	2	2
OTU_115	OTU_181	0.943	2	2
OTU_115	OTU_182	0.714	2	2
OTU_115	OTU_184	0.771	2	2
OTU_115	OTU_189	0.829	2	2
OTU_115	OTU_192	0.771	2	2
OTU_115	OTU_194	0.771	2	2
OTU_115	OTU_196	0.714	2	2
OTU_115	OTU_2	0.771	2	2
OTU_115	OTU_20	0.714	2	2
OTU_115	OTU_200	0.886	2	2
OTU_115	OTU_201	0.771	2	2
OTU_115	OTU_202	0.771	2	2
OTU_115	OTU_214	0.886	2	2
OTU_115	OTU_216	0.714	2	2
OTU_115	OTU_223	1	2	2
OTU_115	OTU_225	0.829	2	2
OTU_115	OTU_228	0.771	2	2
OTU_115	OTU_231	0.829	2	2
OTU_115	OTU_232	0.714	2	2
OTU_115	OTU_238	0.829	2	2
OTU_115	OTU_243	0.771	2	2
OTU_115	OTU_246	0.829	2	2
OTU_115	OTU_247	0.829	2	2
OTU_115	OTU_250	0.771	2	2
OTU_115	OTU_251	0.943	2	2
OTU_115	OTU_253	0.771	2	2
OTU_115	OTU_254	0.943	2	2
OTU_115	OTU_256	0.771	2	2
OTU_115	OTU_258	0.714	2	2
OTU_115	OTU_259	1	2	2
OTU_115	OTU_261	0.771	2	2
OTU_115	OTU_265	0.714	2	2
OTU_115	OTU_268	0.829	2	2
OTU_115	OTU_272	0.943	2	2
OTU_115	OTU_273	0.714	2	2
OTU_115	OTU_275	0.714	2	2
OTU_115	OTU_278	0.886	2	2
OTU_115	OTU_281	0.886	2	2
OTU_115	OTU_284	0.771	2	2
OTU_115	OTU_286	0.829	2	2
OTU_115	OTU_287	0.771	2	2
OTU_115	OTU_299	0.771	2	2
OTU_115	OTU_301	0.771	2	2
OTU_115	OTU_303	0.943	2	2
OTU_115	OTU_309	0.829	2	2
OTU_115	OTU_311	0.771	2	2
OTU_115	OTU_314	0.829	2	2
OTU_115	OTU_317	0.714	2	2
OTU_115	OTU_318	0.714	2	2
OTU_115	OTU_323	0.714	2	2
OTU_115	OTU_326	0.714	2	2
OTU_115	OTU_333	0.829	2	2
OTU_115	OTU_337	0.943	2	2
OTU_115	OTU_338	0.829	2	2
OTU_115	OTU_340	1	2	2
OTU_115	OTU_341	0.943	2	2
OTU_115	OTU_348	0.943	2	2
OTU_115	OTU_350	0.771	2	2
OTU_115	OTU_352	0.771	2	2
OTU_115	OTU_38	0.714	2	2
OTU_115	OTU_39	0.771	2	2
OTU_115	OTU_40	0.714	2	2
OTU_115	OTU_45	0.771	2	2
OTU_115	OTU_47	0.771	2	2
OTU_115	OTU_49	1	2	2
OTU_115	OTU_5	0.886	2	2
OTU_115	OTU_50	0.886	2	2
OTU_115	OTU_55	0.943	2	2
OTU_115	OTU_62	0.771	2	2
OTU_115	OTU_64	0.943	2	2
OTU_115	OTU_7	0.771	2	2
OTU_115	OTU_70	0.886	2	2
OTU_115	OTU_75	0.829	2	2
OTU_115	OTU_78	0.714	2	2
OTU_115	OTU_79	0.771	2	2
OTU_115	OTU_80	0.829	2	2
OTU_115	OTU_95	0.943	2	2
OTU_116	OTU_134	0.714	3	3
OTU_116	OTU_22	0.771	3	3
OTU_116	OTU_227	0.771	3	3
OTU_116	OTU_60	0.829	3	3
OTU_117	OTU_119	0.886	2	2
OTU_117	OTU_12	0.771	2	2
OTU_117	OTU_123	0.943	2	2
OTU_117	OTU_125	0.771	2	2
OTU_117	OTU_126	0.829	2	2
OTU_117	OTU_135	0.771	2	2
OTU_117	OTU_136	0.714	2	2
OTU_117	OTU_14	0.886	2	2
OTU_117	OTU_145	0.886	2	2
OTU_117	OTU_147	0.943	2	2
OTU_117	OTU_148	0.771	2	2
OTU_117	OTU_156	0.771	2	2
OTU_117	OTU_158	0.771	2	2
OTU_117	OTU_16	0.771	2	2
OTU_117	OTU_163	0.714	2	2
OTU_117	OTU_172	0.771	2	2
OTU_117	OTU_173	0.886	2	2
OTU_117	OTU_175	0.771	2	2
OTU_117	OTU_178	0.943	2	2
OTU_117	OTU_179	0.771	2	2
OTU_117	OTU_18	0.714	2	2
OTU_117	OTU_181	0.771	2	2
OTU_117	OTU_182	0.714	2	2
OTU_117	OTU_192	0.771	2	2
OTU_117	OTU_194	0.771	2	2
OTU_117	OTU_196	0.886	2	2
OTU_117	OTU_2	0.771	2	2
OTU_117	OTU_20	0.886	2	2
OTU_117	OTU_211	0.943	2	2
OTU_117	OTU_214	0.714	2	2
OTU_117	OTU_216	0.886	2	2
OTU_117	OTU_232	0.714	2	2
OTU_117	OTU_238	0.829	2	2
OTU_117	OTU_243	0.771	2	2
OTU_117	OTU_246	0.829	2	2
OTU_117	OTU_248	0.829	2	2
OTU_117	OTU_250	0.771	2	2
OTU_117	OTU_253	0.771	2	2
OTU_117	OTU_256	0.771	2	2
OTU_117	OTU_258	0.886	2	2
OTU_117	OTU_261	0.771	2	2
OTU_117	OTU_264	1	2	2
OTU_117	OTU_265	0.886	2	2
OTU_117	OTU_268	0.829	2	2
OTU_117	OTU_269	0.771	2	2
OTU_117	OTU_272	0.771	2	2
OTU_117	OTU_273	0.886	2	2
OTU_117	OTU_275	0.886	2	2
OTU_117	OTU_278	0.714	2	2
OTU_117	OTU_28	0.943	2	2
OTU_117	OTU_284	0.771	2	2
OTU_117	OTU_287	0.771	2	2
OTU_117	OTU_301	0.771	2	2
OTU_117	OTU_314	0.829	2	2
OTU_117	OTU_316	0.771	2	2
OTU_117	OTU_317	0.886	2	2
OTU_117	OTU_318	0.714	2	2
OTU_117	OTU_323	0.714	2	2
OTU_117	OTU_326	0.886	2	2
OTU_117	OTU_350	0.771	2	2
OTU_117	OTU_352	0.771	2	2
OTU_117	OTU_36	0.829	2	2
OTU_117	OTU_38	0.886	2	2
OTU_117	OTU_39	0.771	2	2
OTU_117	OTU_40	0.886	2	2
OTU_117	OTU_43	0.771	2	2
OTU_117	OTU_45	0.771	2	2
OTU_117	OTU_55	0.771	2	2
OTU_117	OTU_62	0.771	2	2
OTU_117	OTU_66	0.829	2	2
OTU_117	OTU_67	0.943	2	2
OTU_117	OTU_7	0.771	2	2
OTU_117	OTU_70	0.714	2	2
OTU_117	OTU_73	0.771	2	2
OTU_117	OTU_75	0.829	2	2
OTU_117	OTU_78	0.886	2	2
OTU_117	OTU_79	0.771	2	2
OTU_117	OTU_91	0.943	2	2
OTU_117	OTU_94	0.829	2	2
OTU_117	OTU_97	0.943	2	2
OTU_118	OTU_134	0.714	3	3
OTU_118	OTU_149	0.829	3	3
OTU_118	OTU_193	0.829	3	3
OTU_118	OTU_199	0.943	3	3
OTU_118	OTU_229	0.771	3	3
OTU_118	OTU_274	0.829	3	3
OTU_118	OTU_32	0.771	3	3
OTU_118	OTU_332	0.771	3	3
OTU_118	OTU_93	0.771	3	3
OTU_119	OTU_12	0.943	2	2
OTU_119	OTU_123	0.771	2	2
OTU_119	OTU_125	0.771	2	2
OTU_119	OTU_126	0.886	2	2
OTU_119	OTU_128	0.771	2	2
OTU_119	OTU_129	0.714	2	2
OTU_119	OTU_132	0.886	2	2
OTU_119	OTU_14	0.829	2	2
OTU_119	OTU_142	0.714	2	2
OTU_119	OTU_145	1	2	2
OTU_119	OTU_147	0.771	2	2
OTU_119	OTU_148	0.771	2	2
OTU_119	OTU_158	0.771	2	2
OTU_119	OTU_16	0.943	2	2
OTU_119	OTU_163	0.829	2	2
OTU_119	OTU_173	1	2	2
OTU_119	OTU_178	0.771	2	2
OTU_119	OTU_179	0.943	2	2
OTU_119	OTU_18	0.829	2	2
OTU_119	OTU_181	0.771	2	2
OTU_119	OTU_182	0.829	2	2
OTU_119	OTU_184	0.771	2	2
OTU_119	OTU_189	0.886	2	2
OTU_119	OTU_194	0.943	2	2
OTU_119	OTU_196	1	2	2
OTU_119	OTU_2	0.943	2	2
OTU_119	OTU_20	1	2	2
OTU_119	OTU_211	0.771	2	2
OTU_119	OTU_223	0.714	2	2
OTU_119	OTU_225	0.886	2	2
OTU_119	OTU_232	0.829	2	2
OTU_119	OTU_238	0.714	2	2
OTU_119	OTU_243	0.943	2	2
OTU_119	OTU_246	0.886	2	2
OTU_119	OTU_247	0.886	2	2
OTU_119	OTU_248	0.714	2	2
OTU_119	OTU_250	0.943	2	2
OTU_119	OTU_253	0.943	2	2
OTU_119	OTU_256	0.943	2	2
OTU_119	OTU_259	0.714	2	2
OTU_119	OTU_261	0.943	2	2
OTU_119	OTU_264	0.886	2	2
OTU_119	OTU_265	1	2	2
OTU_119	OTU_268	0.714	2	2
OTU_119	OTU_269	0.771	2	2
OTU_119	OTU_272	0.771	2	2
OTU_119	OTU_278	0.829	2	2
OTU_119	OTU_28	0.829	2	2
OTU_119	OTU_284	0.943	2	2
OTU_119	OTU_286	0.886	2	2
OTU_119	OTU_299	0.771	2	2
OTU_119	OTU_308	0.714	2	2
OTU_119	OTU_309	0.886	2	2
OTU_119	OTU_314	0.886	2	2
OTU_119	OTU_316	0.771	2	2
OTU_119	OTU_317	1	2	2
OTU_119	OTU_318	0.829	2	2
OTU_119	OTU_333	0.886	2	2
OTU_119	OTU_340	0.714	2	2
OTU_119	OTU_341	0.771	2	2
OTU_119	OTU_350	0.943	2	2
OTU_119	OTU_352	0.943	2	2
OTU_119	OTU_36	0.714	2	2
OTU_119	OTU_38	1	2	2
OTU_119	OTU_39	0.943	2	2
OTU_119	OTU_40	1	2	2
OTU_119	OTU_43	0.771	2	2
OTU_119	OTU_45	0.943	2	2
OTU_119	OTU_47	0.771	2	2
OTU_119	OTU_49	0.714	2	2
OTU_119	OTU_55	0.771	2	2
OTU_119	OTU_61	0.714	2	2
OTU_119	OTU_62	0.943	2	2
OTU_119	OTU_64	0.771	2	2
OTU_119	OTU_66	0.886	2	2
OTU_119	OTU_67	0.943	2	2
OTU_119	OTU_7	0.943	2	2
OTU_119	OTU_73	0.771	2	2
OTU_119	OTU_75	0.714	2	2
OTU_119	OTU_78	1	2	2
OTU_119	OTU_79	0.943	2	2
OTU_119	OTU_80	0.886	2	2
OTU_119	OTU_9	0.829	2	2
OTU_119	OTU_91	0.771	2	2
OTU_119	OTU_94	0.714	2	2
OTU_119	OTU_95	0.771	2	2
OTU_119	OTU_97	0.943	2	2
OTU_12	OTU_123	0.714	2	2
OTU_12	OTU_125	0.829	2	2
OTU_12	OTU_126	0.943	2	2
OTU_12	OTU_128	0.886	2	2
OTU_12	OTU_129	0.771	2	2
OTU_12	OTU_132	0.943	2	2
OTU_12	OTU_136	0.771	2	2
OTU_12	OTU_14	0.771	2	2
OTU_12	OTU_142	0.829	2	2
OTU_12	OTU_145	0.943	2	2
OTU_12	OTU_158	0.829	2	2
OTU_12	OTU_16	0.886	2	2
OTU_12	OTU_163	0.943	2	2
OTU_12	OTU_165	0.771	2	2
OTU_12	OTU_173	0.943	2	2
OTU_12	OTU_179	1	2	2
OTU_12	OTU_18	0.771	2	2
OTU_12	OTU_181	0.829	2	2
OTU_12	OTU_182	0.943	2	2
OTU_12	OTU_184	0.886	2	2
OTU_12	OTU_189	0.943	2	2
OTU_12	OTU_194	0.886	2	2
OTU_12	OTU_196	0.943	2	2
OTU_12	OTU_2	0.886	2	2
OTU_12	OTU_20	0.943	2	2
OTU_12	OTU_200	0.771	2	2
OTU_12	OTU_211	0.714	2	2
OTU_12	OTU_214	0.771	2	2
OTU_12	OTU_223	0.771	2	2
OTU_12	OTU_225	0.943	2	2
OTU_12	OTU_232	0.943	2	2
OTU_12	OTU_243	0.886	2	2
OTU_12	OTU_246	0.943	2	2
OTU_12	OTU_247	0.943	2	2
OTU_12	OTU_248	0.771	2	2
OTU_12	OTU_250	1	2	2
OTU_12	OTU_251	0.714	2	2
OTU_12	OTU_253	1	2	2
OTU_12	OTU_254	0.714	2	2
OTU_12	OTU_256	1	2	2
OTU_12	OTU_259	0.771	2	2
OTU_12	OTU_261	1	2	2
OTU_12	OTU_264	0.771	2	2
OTU_12	OTU_265	0.943	2	2
OTU_12	OTU_269	0.714	2	2
OTU_12	OTU_272	0.714	2	2
OTU_12	OTU_278	0.771	2	2
OTU_12	OTU_281	0.771	2	2
OTU_12	OTU_284	0.886	2	2
OTU_12	OTU_285	0.829	2	2
OTU_12	OTU_286	0.943	2	2
OTU_12	OTU_299	0.886	2	2
OTU_12	OTU_303	0.714	2	2
OTU_12	OTU_308	0.771	2	2
OTU_12	OTU_309	0.943	2	2
OTU_12	OTU_314	0.943	2	2
OTU_12	OTU_316	0.714	2	2
OTU_12	OTU_317	0.943	2	2
OTU_12	OTU_318	0.943	2	2
OTU_12	OTU_333	0.943	2	2
OTU_12	OTU_337	0.714	2	2
OTU_12	OTU_340	0.771	2	2
OTU_12	OTU_341	0.829	2	2
OTU_12	OTU_348	0.714	2	2
OTU_12	OTU_350	1	2	2
OTU_12	OTU_352	0.886	2	2
OTU_12	OTU_36	0.771	2	2
OTU_12	OTU_38	0.943	2	2
OTU_12	OTU_39	0.886	2	2
OTU_12	OTU_40	0.943	2	2
OTU_12	OTU_43	0.829	2	2
OTU_12	OTU_45	1	2	2
OTU_12	OTU_47	0.886	2	2
OTU_12	OTU_49	0.771	2	2
OTU_12	OTU_5	0.771	2	2
OTU_12	OTU_50	0.771	2	2
OTU_12	OTU_55	0.829	2	2
OTU_12	OTU_61	0.771	2	2
OTU_12	OTU_62	1	2	2
OTU_12	OTU_64	0.829	2	2
OTU_12	OTU_66	0.771	2	2
OTU_12	OTU_67	0.829	2	2
OTU_12	OTU_7	1	2	2
OTU_12	OTU_70	0.771	2	2
OTU_12	OTU_73	0.714	2	2
OTU_12	OTU_78	0.943	2	2
OTU_12	OTU_79	1	2	2
OTU_12	OTU_80	0.943	2	2
OTU_12	OTU_9	0.771	2	2
OTU_12	OTU_91	0.714	2	2
OTU_12	OTU_94	0.771	2	2
OTU_12	OTU_95	0.829	2	2
OTU_12	OTU_97	0.829	2	2
OTU_120	OTU_121	1	1	1
OTU_120	OTU_124	0.771	1	1
OTU_120	OTU_13	0.829	1	1
OTU_120	OTU_130	0.771	1	1
OTU_120	OTU_133	0.943	1	1
OTU_120	OTU_139	0.943	1	1
OTU_120	OTU_143	0.943	1	1
OTU_120	OTU_146	0.771	1	1
OTU_120	OTU_151	0.771	1	1
OTU_120	OTU_153	0.829	1	1
OTU_120	OTU_154	0.771	1	1
OTU_120	OTU_157	0.829	1	1
OTU_120	OTU_161	0.771	1	1
OTU_120	OTU_167	0.771	1	1
OTU_120	OTU_17	0.943	1	1
OTU_120	OTU_170	0.943	1	1
OTU_120	OTU_174	1	1	1
OTU_120	OTU_183	0.943	1	1
OTU_120	OTU_186	0.943	1	1
OTU_120	OTU_19	0.771	1	1
OTU_120	OTU_23	0.886	1	1
OTU_120	OTU_230	0.829	1	1
OTU_120	OTU_234	0.771	1	1
OTU_120	OTU_237	0.943	1	1
OTU_120	OTU_239	1	1	1
OTU_120	OTU_240	0.771	1	1
OTU_120	OTU_242	1	1	1
OTU_120	OTU_245	0.829	1	1
OTU_120	OTU_252	0.886	1	1
OTU_120	OTU_255	1	1	1
OTU_120	OTU_257	0.829	1	1
OTU_120	OTU_26	0.829	1	1
OTU_120	OTU_27	1	1	1
OTU_120	OTU_276	0.771	1	1
OTU_120	OTU_292	0.714	1	1
OTU_120	OTU_298	1	1	1
OTU_120	OTU_300	0.771	1	1
OTU_120	OTU_302	0.829	1	1
OTU_120	OTU_305	1	1	1
OTU_120	OTU_31	0.943	1	1
OTU_120	OTU_320	0.943	1	1
OTU_120	OTU_321	0.771	1	1
OTU_120	OTU_327	0.943	1	1
OTU_120	OTU_329	0.829	1	1
OTU_120	OTU_330	0.829	1	1
OTU_120	OTU_34	0.771	1	1
OTU_120	OTU_347	0.829	1	1
OTU_120	OTU_4	0.714	1	1
OTU_120	OTU_44	0.771	1	1
OTU_120	OTU_46	1	1	1
OTU_120	OTU_53	0.829	1	1
OTU_120	OTU_58	0.829	1	1
OTU_120	OTU_6	0.771	1	1
OTU_120	OTU_65	0.771	1	1
OTU_120	OTU_68	0.829	1	1
OTU_120	OTU_69	0.771	1	1
OTU_120	OTU_71	1	1	1
OTU_120	OTU_72	0.943	1	1
OTU_120	OTU_81	0.943	1	1
OTU_120	OTU_83	0.714	1	1
OTU_120	OTU_85	0.771	1	1
OTU_120	OTU_86	0.829	1	1
OTU_120	OTU_87	0.829	1	1
OTU_120	OTU_88	1	1	1
OTU_120	OTU_96	0.943	1	1
OTU_120	OTU_98	0.771	1	1
OTU_121	OTU_124	0.771	1	1
OTU_121	OTU_13	0.829	1	1
OTU_121	OTU_130	0.771	1	1
OTU_121	OTU_133	0.943	1	1
OTU_121	OTU_139	0.943	1	1
OTU_121	OTU_143	0.943	1	1
OTU_121	OTU_146	0.771	1	1
OTU_121	OTU_151	0.771	1	1
OTU_121	OTU_153	0.829	1	1
OTU_121	OTU_154	0.771	1	1
OTU_121	OTU_157	0.829	1	1
OTU_121	OTU_161	0.771	1	1
OTU_121	OTU_167	0.771	1	1
OTU_121	OTU_17	0.943	1	1
OTU_121	OTU_170	0.943	1	1
OTU_121	OTU_174	1	1	1
OTU_121	OTU_183	0.943	1	1
OTU_121	OTU_186	0.943	1	1
OTU_121	OTU_19	0.771	1	1
OTU_121	OTU_23	0.886	1	1
OTU_121	OTU_230	0.829	1	1
OTU_121	OTU_234	0.771	1	1
OTU_121	OTU_237	0.943	1	1
OTU_121	OTU_239	1	1	1
OTU_121	OTU_240	0.771	1	1
OTU_121	OTU_242	1	1	1
OTU_121	OTU_245	0.829	1	1
OTU_121	OTU_252	0.886	1	1
OTU_121	OTU_255	1	1	1
OTU_121	OTU_257	0.829	1	1
OTU_121	OTU_26	0.829	1	1
OTU_121	OTU_27	1	1	1
OTU_121	OTU_276	0.771	1	1
OTU_121	OTU_292	0.714	1	1
OTU_121	OTU_298	1	1	1
OTU_121	OTU_300	0.771	1	1
OTU_121	OTU_302	0.829	1	1
OTU_121	OTU_305	1	1	1
OTU_121	OTU_31	0.943	1	1
OTU_121	OTU_320	0.943	1	1
OTU_121	OTU_321	0.771	1	1
OTU_121	OTU_327	0.943	1	1
OTU_121	OTU_329	0.829	1	1
OTU_121	OTU_330	0.829	1	1
OTU_121	OTU_34	0.771	1	1
OTU_121	OTU_347	0.829	1	1
OTU_121	OTU_4	0.714	1	1
OTU_121	OTU_44	0.771	1	1
OTU_121	OTU_46	1	1	1
OTU_121	OTU_53	0.829	1	1
OTU_121	OTU_58	0.829	1	1
OTU_121	OTU_6	0.771	1	1
OTU_121	OTU_65	0.771	1	1
OTU_121	OTU_68	0.829	1	1
OTU_121	OTU_69	0.771	1	1
OTU_121	OTU_71	1	1	1
OTU_121	OTU_72	0.943	1	1
OTU_121	OTU_81	0.943	1	1
OTU_121	OTU_83	0.714	1	1
OTU_121	OTU_85	0.771	1	1
OTU_121	OTU_86	0.829	1	1
OTU_121	OTU_87	0.829	1	1
OTU_121	OTU_88	1	1	1
OTU_121	OTU_96	0.943	1	1
OTU_121	OTU_98	0.771	1	1
OTU_122	OTU_25	0.829	1	1
OTU_122	OTU_56	0.771	1	1
OTU_123	OTU_125	0.886	2	2
OTU_123	OTU_126	0.771	2	2
OTU_123	OTU_135	0.829	2	2
OTU_123	OTU_136	0.771	2	2
OTU_123	OTU_14	0.771	2	2
OTU_123	OTU_145	0.771	2	2
OTU_123	OTU_147	0.886	2	2
OTU_123	OTU_148	0.714	2	2
OTU_123	OTU_156	0.829	2	2
OTU_123	OTU_158	0.886	2	2
OTU_123	OTU_159	0.714	2	2
OTU_123	OTU_163	0.771	2	2
OTU_123	OTU_172	0.829	2	2
OTU_123	OTU_173	0.771	2	2
OTU_123	OTU_175	0.886	2	2
OTU_123	OTU_178	0.886	2	2
OTU_123	OTU_179	0.714	2	2
OTU_123	OTU_180	0.771	2	2
OTU_123	OTU_181	0.714	2	2
OTU_123	OTU_182	0.771	2	2
OTU_123	OTU_192	0.886	2	2
OTU_123	OTU_196	0.771	2	2
OTU_123	OTU_20	0.771	2	2
OTU_123	OTU_201	0.714	2	2
OTU_123	OTU_202	0.714	2	2
OTU_123	OTU_211	1	2	2
OTU_123	OTU_214	0.771	2	2
OTU_123	OTU_216	0.943	2	2
OTU_123	OTU_228	0.714	2	2
