sample_id	estimated_counts	abundance	tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species_subgroup	species_group
barcode16_120_filtered	12.509177752722543	0.0002695072229391	2707068	Sphingomonas montis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode16_120_filtered	12.0	0.0002585371108477	2594430	Flavobacterium franklandianum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group				
barcode16_120_filtered	11.540798616958048	0.0002486437276087	2918171	Anaeromyxobacter paludicola	Anaeromyxobacter	Anaeromyxobacteraceae	Myxococcales	Myxococcia	Myxococcota					
barcode17_120_filtered	440.4288681461982	0.0094207368429808	52692	Acetobacterium malicum	Acetobacterium	Eubacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode17_120_filtered	279.9837610519077	0.0059888293523541	2305907	Sphingomonas gilva	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	265.5723581296173	0.0056805706429727	2590199	Anaeromyxobacter diazotrophicus	Anaeromyxobacter	Anaeromyxobacteraceae	Myxococcales	Myxococcia	Myxococcota					
barcode17_120_filtered	174.1848788393941	0.0037258000650123	1632740	Sphingomonas zeicaulis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	140.37689921957718	0.0030026501939975	2992113	Sphingomonas arvum	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	121.00094408027448	0.0025882001257785	173676	Novosphingobium hassiacum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	120.11074226532776	0.0025691587830276	2824118	Ideonella alba	Ideonella	Sphaerotilaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode17_120_filtered	85.00000192346732	0.0018181429685668	55583	Dehalobacter restrictus	Dehalobacter	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode17_120_filtered	84.91011525868832	0.0018162203002863	1305696	Novosphingobium arabidopsis	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	77.56374874322312	0.001659082131788	173675	Sphingopyxis witflariensis	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	68.99996615165189	0.001475903534719	65655	Hydrogenophaga palleronii	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode17_120_filtered	68.26258711074529	0.001460131058389	1078469	Sphingorhabdus planktonica	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	68.12870525816058	0.0014572673367021	1460355	Sphingomonas mohensis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	65.4523635195247	0.0014000206096024	33052	Sphingopyxis terrae	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	52.406210180856085	0.0011209644752167	2904799	Sphingomonas cremea	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	51.70790768899055	0.0011060278430191	2782540	Sphingomonas beigongshangi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	51.62332093194958	0.0011042185393242	940136	Sphingorhabdus wooponensis	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	50.878505668453656	0.0010882870028117	49338	Desulfitobacterium hafniense	Desulfitobacterium	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode17_120_filtered	49.5164316755749	0.0010591523534378	553814	Acidovorax carolinensis	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode17_120_filtered	46.84724808903287	0.0010020587386159	574956	Novosphingobium soli	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	44.000000000000185	0.0009411563389018	233055	Desulfitobacterium dichloroeliminans	Desulfitobacterium	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode17_120_filtered	41.54937882346972	0.0008887377558441	651663	Sphingopyxis bauzanensis	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	38.84783387931472	0.0008309519342755	1141888	Sphingomonas difficilis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	38.13890645599111	0.0008157880356781	335605	Sphingomonas rosea	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	37.80890698737712	0.0008087293745027	397260	Sphingomonas sanxanigenens	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	37.41183097723528	0.0008002359516852	2871171	Sphingopyxis jiangsuensis	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	29.30222491463565	0.0006267721527803	2175090	Sphingomonas pokkalii	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	27.79307626964486	0.0005944915888354	1282858	Sphingorhabdus rigui	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	26.87333067473756	0.0005748183070894	2320861	Sphingomonas cavernae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	25.011855452798542	0.0005350015069794	365341	Sphingobium aromaticiconvertens	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	23.442955665104687	0.0005014428710638	3375356	Desulfitobacterium nosdiversum	Desulfitobacterium	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode17_120_filtered	22.81820407963827	0.0004880794866342	3103142	Sphingomonas rustica	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	22.502939764537743	0.0004813360091663	1538021	Novosphingobium tardum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	22.01221721392986	0.0004708394946403	529705	Sphingomonas changbaiensis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	21.31322896953113	0.0004558881942531	2741495	Sphingomonas hominis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	21.24053619867957	0.0004543333019332	2987520	Acidovorax benzenivorans	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode17_120_filtered	20.980633610143165	0.00044877400719	1244894	Sphingomonas fonticola	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	20.04774989691419	0.0004288197021863	392610	Sphingorhabdus lacus	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	19.58706474389076	0.0004189656850953	3163295	Sphingomonas plantiphila	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	18.997649212765445	0.0004063581359279	2918171	Anaeromyxobacter paludicola	Anaeromyxobacter	Anaeromyxobacteraceae	Myxococcales	Myxococcia	Myxococcota					
barcode17_120_filtered	18.055631472313824	0.0003862084548419	2707068	Sphingomonas montis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	17.1428495070916	0.0003666841245554	1664572	Sphingomonas piscinae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	16.843992958888872	0.0003602916078562	386874	Sphingomonas sediminicola	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	16.5912109517002	0.0003548846217556	2303576	Sphingomonas mesophila	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	16.44923135722018	0.0003518476900434	1395957	Sphingobium endophyticum	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	14.999999999999998	0.0003208487518983	147266	Agrobacterium albertimagni	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	13.9999523991632	0.0002994578169271	1387166	Sphingobium mellinum	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	13.005558987738214	0.000278187824597	121428	Sphingobium xenophagum	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode17_120_filtered	13.000000000057266	0.0002780689183131	2594430	Flavobacterium franklandianum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group				
barcode17_120_filtered	11.429992657617074	0.0002444865918935	2922725	Anaeromyxobacter soli	Anaeromyxobacter	Anaeromyxobacteraceae	Myxococcales	Myxococcia	Myxococcota					
barcode17_120_filtered	10.00003975040556	0.0002139000181901	2933566	Sphingobium agri	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	225.64430155161625	0.0048427759271926	2305907	Sphingomonas gilva	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	208.3298308078289	0.0044711729151356	1632740	Sphingomonas zeicaulis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	206.0004722184717	0.0044211802424876	52692	Acetobacterium malicum	Acetobacterium	Eubacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode18_120_filtered	188.00000000019617	0.0040348542730865	2590199	Anaeromyxobacter diazotrophicus	Anaeromyxobacter	Anaeromyxobacteraceae	Myxococcales	Myxococcia	Myxococcota					
barcode18_120_filtered	106.94550098033628	0.0022952633596672	2992113	Sphingomonas arvum	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	96.87136292098384	0.0020790523011757	1305696	Novosphingobium arabidopsis	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	95.01639346361056	0.0020392409637208	49338	Desulfitobacterium hafniense	Desulfitobacterium	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode18_120_filtered	82.55876404994781	0.0017718754356772	2824118	Ideonella alba	Ideonella	Sphaerotilaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode18_120_filtered	80.95192696851974	0.0017373895129956	173676	Novosphingobium hassiacum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	75.86491718708199	0.0016282121557943	1460355	Sphingomonas mohensis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	71.57268397862161	0.0015360922861016	173675	Sphingopyxis witflariensis	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	70.67574820834854	0.001516842258839	553814	Acidovorax carolinensis	Acidovorax	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode18_120_filtered	63.633046765253575	0.0013656918651597	3375356	Desulfitobacterium nosdiversum	Desulfitobacterium	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode18_120_filtered	61.0000000000634	0.0013091814396717	55583	Dehalobacter restrictus	Dehalobacter	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode18_120_filtered	56.53582963491858	0.0012133714563016	33052	Sphingopyxis terrae	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	53.7124330865118	0.0011527757455146	1282858	Sphingorhabdus rigui	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	52.03936296989668	0.0011168683300402	2782540	Sphingomonas beigongshangi	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	39.880822314970025	0.0008559218421893	397260	Sphingomonas sanxanigenens	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	38.49832849621239	0.0008262507725503	3103142	Sphingomonas rustica	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	38.03278457650355	0.0008162592732219	2707068	Sphingomonas montis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	35.63631039491887	0.0007648261663501	574956	Novosphingobium soli	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	33.75363694048769	0.0007244202459648	2559804	Sphingomonas flavalba	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	30.631303051083705	0.0006574087447114	386874	Sphingomonas sediminicola	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	29.53038169608033	0.0006337807807031	2904799	Sphingomonas cremea	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	27.60824787436322	0.0005925279622776	2175090	Sphingomonas pokkalii	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	26.97865259233856	0.000579015594118	48935	Novosphingobium aromaticivorans	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	26.00671414055954	0.0005581558599939	65655	Hydrogenophaga palleronii	Hydrogenophaga	Comamonadaceae	Burkholderiales	Betaproteobacteria	Pseudomonadota					
barcode18_120_filtered	23.416755238314327	0.0005025701858246	2871171	Sphingopyxis jiangsuensis	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	22.644418127954683	0.0004859942938566	651663	Sphingopyxis bauzanensis	Sphingopyxis	Sphingopyxidaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	22.224905569661644	0.000476990719184	1244894	Sphingomonas fonticola	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	22.0	0.0004721637979138	147266	Agrobacterium albertimagni	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	21.98471697085168	0.0004718357936826	233055	Desulfitobacterium dichloroeliminans	Desulfitobacterium	Desulfitobacteriaceae	Eubacteriales	Clostridia	Bacillota					
barcode18_120_filtered	20.25313069597662	0.0004346725049572	1538021	Novosphingobium tardum	Novosphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	20.044318831511653	0.0004301909866401	940136	Sphingorhabdus wooponensis	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	19.00389592652816	0.0004078614398104	1141888	Sphingomonas difficilis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	18.89712939579166	0.0004055700175085	2303576	Sphingomonas mesophila	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	17.04930554052374	0.0003659120389003	365341	Sphingobium aromaticiconvertens	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	17.0	0.0003648538438425	2594430	Flavobacterium franklandianum	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidota	FCB group				
barcode18_120_filtered	16.243306133190817	0.0003486136870238	1078469	Sphingorhabdus planktonica	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	14.999660048447874	0.0003219225661769	392610	Sphingorhabdus lacus	Sphingorhabdus	Sphingorhabdaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
barcode18_120_filtered	12.000000000000002	0.0002575438897712	645	Aeromonas salmonicida	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Pseudomonadota					
barcode18_120_filtered	10.0005807250448	0.0002146323716582	121428	Sphingobium xenophagum	Sphingobium	Sphingobiaceae	Sphingomonadales	Alphaproteobacteria	Pseudomonadota					
